Date,6581963Q1,6581965D8,57583R5Q4,5741925B2,751100HG6,88283LHZ2,1301783X2,658256H70,93978HBK0,574193MP0,658256S78,34153PC55,34153QPX8,34153PG36,34153QTW6,34153PG44,373384PP5,917542QU9,399223BU9,345102JG3,574193NT1,574193KK3,574193LC0,915217WH2,797272KU4,797272KV2,68428PFH3,9151374C4,373384ZW9,414005B72,59524KAA6,88283LJT4,64971XRE0,64971QMS9,64971XUM8,658196PP9,442403LU3,5741925C0,8827227U9,88283LJA5,8827227S4,60636WRG2,658256H88,658256S86,34153QPY6,574193MQ8,736679KX8,57585KWC8,373385CF8,574193PA0,574193NU8,574193KL1,598223SW6,373384ZX7,882723SM2,88283LJU1,64971XUN6,64971QMT7,915217UE1,576029AS1,442403LW9,5741925D8,130178TQ9,88283LJB3,60636WRH0,8821357K6,8821357J9,658256S94,341422XX6,34153PY51,34153QPZ3,574193MR6,6582563C4,915217VC4,088281MJ6,088281MK3,91802RAV1,373385CG6,57585K3F3,880541SQ1,797272MY4,574193NV6,574193KM9,574193LE6,64971XGQ5,13068LKD6,373384ZY5,882723SN0,882723MX4,88283LJV9,64971WPA2,64971QMH3,64971XRH3,13067WKP6,442403LX7,930863T70,199492VG1,882723NG0,882723NH8,882723RQ4
9/17/2013,112.691,112.62,107.91,106.555,101.957,#N/A N/A,#N/A N/A,118.287,126.376,#N/A N/A,110.63,110.876,#N/A N/A,112.813,#N/A N/A,110.516,118.982,100.21,106.969,103.449,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.047,101.872,#N/A N/A,116.755,118.709,#N/A N/A,107.996,#N/A N/A,#N/A N/A,116.492,#N/A N/A,118.952,#N/A N/A,106.05,103.417,#N/A N/A,103.426,#N/A N/A,118.417,110.039,#N/A N/A,#N/A N/A,125.251,123.596,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.838,#N/A N/A,#N/A N/A,#N/A N/A,114.307,#N/A N/A,116.867,#N/A N/A,106.951,118.665,#N/A N/A,#N/A N/A,99.064,99.629,110.676,123.507,115.214,#N/A N/A,#N/A N/A,#N/A N/A,106.159,104.489,103.888,#N/A N/A,#N/A N/A,117.826,103.22,102.321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.262,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.48,#N/A N/A,#N/A N/A,#N/A N/A,117.433,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/18/2013,113.316,112.75,108.11,107.706,102.04,#N/A N/A,#N/A N/A,118.494,126.592,#N/A N/A,110.838,111.034,#N/A N/A,113.005,#N/A N/A,110.628,119.175,101.334,107.385,103.556,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,102.981,101.953,#N/A N/A,116.978,118.925,#N/A N/A,108.068,#N/A N/A,#N/A N/A,116.938,#N/A N/A,119.432,#N/A N/A,107.957,103.423,#N/A N/A,103.518,#N/A N/A,118.779,110.618,#N/A N/A,#N/A N/A,126.486,123.561,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.225,#N/A N/A,#N/A N/A,#N/A N/A,114.839,#N/A N/A,117.231,#N/A N/A,108.182,118.842,#N/A N/A,#N/A N/A,100.203,100.575,110.916,123.78,115.48,#N/A N/A,#N/A N/A,#N/A N/A,106.216,104.555,104.084,#N/A N/A,#N/A N/A,117.953,103.257,102.513,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,109.477,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.685,#N/A N/A,#N/A N/A,#N/A N/A,117.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/2013,113.821,113.25,108.49,107.379,102.976,#N/A N/A,#N/A N/A,118.98,127.038,#N/A N/A,111.309,111.591,#N/A N/A,113.517,#N/A N/A,111.115,119.669,100.937,107.834,103.839,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.487,102.251,#N/A N/A,117.459,119.434,#N/A N/A,108.386,#N/A N/A,#N/A N/A,117.43,#N/A N/A,120.328,#N/A N/A,107.604,103.777,#N/A N/A,103.566,#N/A N/A,119.374,111.591,#N/A N/A,#N/A N/A,126.13,124.321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.802,#N/A N/A,#N/A N/A,#N/A N/A,115.14,#N/A N/A,117.736,#N/A N/A,107.821,119.48,#N/A N/A,#N/A N/A,99.556,100.131,111.486,124.529,116.199,#N/A N/A,#N/A N/A,#N/A N/A,106.401,104.845,104.39,#N/A N/A,#N/A N/A,118.638,103.707,102.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.221,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.238,#N/A N/A,#N/A N/A,#N/A N/A,118.258,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/20/2013,113.935,112.46,108.63,107.301,103.337,#N/A N/A,#N/A N/A,119.076,127.122,#N/A N/A,111.374,111.721,#N/A N/A,113.611,#N/A N/A,111.223,119.764,101.064,108.217,103.997,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.685,102.292,#N/A N/A,117.534,119.52,#N/A N/A,108.508,#N/A N/A,#N/A N/A,117.534,#N/A N/A,120.448,#N/A N/A,107.511,103.958,#N/A N/A,103.614,#N/A N/A,119.818,111.698,#N/A N/A,#N/A N/A,126.226,124.657,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.855,#N/A N/A,#N/A N/A,#N/A N/A,115.239,#N/A N/A,117.843,#N/A N/A,107.716,119.568,#N/A N/A,#N/A N/A,100.153,100.412,111.6,124.644,116.312,#N/A N/A,#N/A N/A,#N/A N/A,106.742,105.102,104.318,#N/A N/A,#N/A N/A,119.262,103.876,102.699,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.393,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.401,#N/A N/A,#N/A N/A,#N/A N/A,118.404,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/21/2013,113.935,112.46,108.63,107.301,103.337,#N/A N/A,#N/A N/A,119.076,127.122,#N/A N/A,111.374,111.721,#N/A N/A,113.611,#N/A N/A,111.223,119.764,101.064,108.217,103.997,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.685,102.292,#N/A N/A,117.534,119.52,#N/A N/A,108.508,#N/A N/A,#N/A N/A,117.534,#N/A N/A,120.448,#N/A N/A,107.511,103.958,#N/A N/A,103.614,#N/A N/A,119.818,111.698,#N/A N/A,#N/A N/A,126.226,124.657,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.855,#N/A N/A,#N/A N/A,#N/A N/A,115.239,#N/A N/A,117.843,#N/A N/A,107.716,119.568,#N/A N/A,#N/A N/A,100.153,100.412,111.6,124.644,116.312,#N/A N/A,#N/A N/A,#N/A N/A,106.742,105.102,104.318,#N/A N/A,#N/A N/A,119.262,103.876,102.699,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.393,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.401,#N/A N/A,#N/A N/A,#N/A N/A,118.404,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/22/2013,113.935,112.46,108.63,107.301,103.337,#N/A N/A,#N/A N/A,119.076,127.122,#N/A N/A,111.374,111.721,#N/A N/A,113.611,#N/A N/A,111.223,119.764,101.064,108.217,103.997,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.685,102.292,#N/A N/A,117.534,119.52,#N/A N/A,108.508,#N/A N/A,#N/A N/A,117.534,#N/A N/A,120.448,#N/A N/A,107.511,103.958,#N/A N/A,103.614,#N/A N/A,119.818,111.698,#N/A N/A,#N/A N/A,126.226,124.657,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.855,#N/A N/A,#N/A N/A,#N/A N/A,115.239,#N/A N/A,117.843,#N/A N/A,107.716,119.568,#N/A N/A,#N/A N/A,100.153,100.412,111.6,124.644,116.312,#N/A N/A,#N/A N/A,#N/A N/A,106.742,105.102,104.318,#N/A N/A,#N/A N/A,119.262,103.876,102.699,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.393,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.401,#N/A N/A,#N/A N/A,#N/A N/A,118.404,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/23/2013,114.653,112.89,108.78,107.442,103.619,#N/A N/A,#N/A N/A,119.477,127.548,#N/A N/A,111.766,111.968,#N/A N/A,113.889,#N/A N/A,111.552,120.183,101.012,108.477,104.256,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,103.892,102.554,#N/A N/A,117.949,119.974,#N/A N/A,108.75,#N/A N/A,#N/A N/A,118.033,#N/A N/A,120.742,#N/A N/A,107.675,104.163,#N/A N/A,103.299,#N/A N/A,120.205,111.883,#N/A N/A,#N/A N/A,126.406,124.924,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.153,#N/A N/A,#N/A N/A,#N/A N/A,115.594,#N/A N/A,117.998,#N/A N/A,107.9,119.545,#N/A N/A,#N/A N/A,100.317,100.607,111.948,124.883,116.543,#N/A N/A,#N/A N/A,#N/A N/A,107.046,105.553,104.641,#N/A N/A,#N/A N/A,120.022,104.337,103.036,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.721,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.84,#N/A N/A,#N/A N/A,#N/A N/A,118.866,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/24/2013,115.081,113.26,109.26,107.597,104.182,#N/A N/A,#N/A N/A,119.94,128.271,#N/A N/A,112.322,112.919,#N/A N/A,114.732,#N/A N/A,112.279,120.661,101.156,111.328,104.682,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.54,104.082,#N/A N/A,118.417,120.526,#N/A N/A,109.31,#N/A N/A,#N/A N/A,118.493,#N/A N/A,121.539,#N/A N/A,107.882,104.886,#N/A N/A,104.022,#N/A N/A,121.033,112.694,#N/A N/A,#N/A N/A,126.663,125.575,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.013,#N/A N/A,#N/A N/A,#N/A N/A,116.406,#N/A N/A,118.824,#N/A N/A,108.119,120.581,#N/A N/A,#N/A N/A,100.634,100.901,112.937,125.889,117.837,#N/A N/A,#N/A N/A,#N/A N/A,107.164,106.199,104.741,#N/A N/A,#N/A N/A,120.965,105.173,103.17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.043,#N/A N/A,#N/A N/A,#N/A N/A,119.858,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/25/2013,115.036,114.01,109.59,107.814,104.629,#N/A N/A,#N/A N/A,119.883,128.031,#N/A N/A,112.275,113.057,#N/A N/A,114.832,#N/A N/A,112.463,120.609,101.574,112.085,103.203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.632,104.509,#N/A N/A,118.358,120.57,#N/A N/A,109.632,#N/A N/A,#N/A N/A,118.476,#N/A N/A,121.717,#N/A N/A,108.021,105.192,#N/A N/A,104.815,#N/A N/A,121.009,112.701,#N/A N/A,#N/A N/A,126.866,125.588,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.988,#N/A N/A,#N/A N/A,#N/A N/A,116.277,#N/A N/A,116.601,#N/A N/A,108.263,120.482,#N/A N/A,#N/A N/A,100.726,101.101,113.064,126.019,117.968,#N/A N/A,#N/A N/A,#N/A N/A,108.206,106.553,105.705,#N/A N/A,#N/A N/A,121.094,105.324,104.096,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.57,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.191,#N/A N/A,#N/A N/A,#N/A N/A,120.112,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/2013,115.15,114.06,109.82,108.117,104.709,#N/A N/A,#N/A N/A,120.019,128.009,#N/A N/A,112.41,112.964,#N/A N/A,114.888,#N/A N/A,112.446,120.749,101.574,112.168,103.285,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,104.981,104.55,#N/A N/A,118.477,120.734,#N/A N/A,109.605,#N/A N/A,#N/A N/A,118.495,#N/A N/A,121.794,#N/A N/A,108.015,105.369,#N/A N/A,104.718,#N/A N/A,121.085,112.912,#N/A N/A,#N/A N/A,126.855,125.795,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.066,#N/A N/A,#N/A N/A,#N/A N/A,116.311,#N/A N/A,117.12,#N/A N/A,108.255,120.582,#N/A N/A,#N/A N/A,100.628,101.029,113.106,125.925,117.86,#N/A N/A,#N/A N/A,#N/A N/A,108.56,106.516,105.728,#N/A N/A,#N/A N/A,121.191,105.359,104.314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.57,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.2,#N/A N/A,#N/A N/A,#N/A N/A,120.103,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/27/2013,115.227,114.13,109.75,108.4,104.93,#N/A N/A,#N/A N/A,120.099,128.009,#N/A N/A,112.49,113.004,#N/A N/A,115.024,#N/A N/A,112.43,120.83,101.748,112.445,103.726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.175,104.789,#N/A N/A,118.594,120.845,#N/A N/A,109.851,#N/A N/A,#N/A N/A,118.702,#N/A N/A,122.035,#N/A N/A,108.318,105.449,#N/A N/A,104.994,#N/A N/A,121.335,113.148,#N/A N/A,#N/A N/A,127.042,125.942,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.319,#N/A N/A,#N/A N/A,#N/A N/A,116.498,#N/A N/A,117.443,#N/A N/A,108.619,119.508,#N/A N/A,#N/A N/A,100.698,101.145,112.863,126.065,118.002,#N/A N/A,#N/A N/A,#N/A N/A,108.947,106.791,106.014,#N/A N/A,#N/A N/A,121.237,105.471,104.602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.268,#N/A N/A,#N/A N/A,#N/A N/A,120.088,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/28/2013,115.227,114.13,109.75,108.4,104.93,#N/A N/A,#N/A N/A,120.099,128.009,#N/A N/A,112.49,113.004,#N/A N/A,115.024,#N/A N/A,112.43,120.83,101.748,112.445,103.726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.175,104.789,#N/A N/A,118.594,120.845,#N/A N/A,109.851,#N/A N/A,#N/A N/A,118.702,#N/A N/A,122.035,#N/A N/A,108.318,105.449,#N/A N/A,104.994,#N/A N/A,121.335,113.148,#N/A N/A,#N/A N/A,127.042,125.942,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.319,#N/A N/A,#N/A N/A,#N/A N/A,116.498,#N/A N/A,117.443,#N/A N/A,108.619,119.508,#N/A N/A,#N/A N/A,100.698,101.145,112.863,126.065,118.002,#N/A N/A,#N/A N/A,#N/A N/A,108.947,106.791,106.014,#N/A N/A,#N/A N/A,121.237,105.471,104.602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.268,#N/A N/A,#N/A N/A,#N/A N/A,120.088,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/29/2013,115.227,114.13,109.75,108.4,104.93,#N/A N/A,#N/A N/A,120.099,128.009,#N/A N/A,112.49,113.004,#N/A N/A,115.024,#N/A N/A,112.43,120.83,101.748,112.445,103.726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.175,104.789,#N/A N/A,118.594,120.845,#N/A N/A,109.851,#N/A N/A,#N/A N/A,118.702,#N/A N/A,122.035,#N/A N/A,108.318,105.449,#N/A N/A,104.994,#N/A N/A,121.335,113.148,#N/A N/A,#N/A N/A,127.042,125.942,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.319,#N/A N/A,#N/A N/A,#N/A N/A,116.498,#N/A N/A,117.443,#N/A N/A,108.619,119.508,#N/A N/A,#N/A N/A,100.698,101.145,112.863,126.065,118.002,#N/A N/A,#N/A N/A,#N/A N/A,108.947,106.791,106.014,#N/A N/A,#N/A N/A,121.237,105.471,104.602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.268,#N/A N/A,#N/A N/A,#N/A N/A,120.088,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/30/2013,115.114,114.01,109.81,108.15,105.179,#N/A N/A,#N/A N/A,119.957,127.891,#N/A N/A,112.355,112.95,#N/A N/A,114.949,#N/A N/A,112.361,120.683,101.5,112.24,103.836,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.324,105.066,#N/A N/A,118.557,120.715,#N/A N/A,110.382,#N/A N/A,#N/A N/A,118.525,#N/A N/A,121.702,#N/A N/A,108.176,105.567,#N/A N/A,105.081,#N/A N/A,120.975,112.817,#N/A N/A,#N/A N/A,126.861,125.608,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.026,#N/A N/A,#N/A N/A,#N/A N/A,116.199,#N/A N/A,117.1,#N/A N/A,108.466,119.319,#N/A N/A,#N/A N/A,100.627,101.013,112.666,125.917,117.87,#N/A N/A,#N/A N/A,#N/A N/A,109.585,107.157,106,#N/A N/A,#N/A N/A,121.052,105.161,104.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.476,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.12,#N/A N/A,#N/A N/A,#N/A N/A,119.986,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/1/2013,114.896,113.96,109.96,108.073,105.198,#N/A N/A,#N/A N/A,119.715,127.577,#N/A N/A,112.201,113.218,#N/A N/A,114.797,#N/A N/A,112.231,120.44,101.461,111.824,103.805,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.305,105.155,#N/A N/A,118.623,120.518,#N/A N/A,110.435,#N/A N/A,#N/A N/A,118.248,#N/A N/A,121.535,#N/A N/A,107.718,105.961,#N/A N/A,105.538,#N/A N/A,120.793,112.648,#N/A N/A,#N/A N/A,126.808,125.559,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.876,#N/A N/A,#N/A N/A,#N/A N/A,116.038,#N/A N/A,116.945,#N/A N/A,108.322,118.975,#N/A N/A,#N/A N/A,100.404,100.887,112.482,125.795,117.766,#N/A N/A,#N/A N/A,#N/A N/A,110.122,107.229,106.582,#N/A N/A,#N/A N/A,121.053,104.859,105.164,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.958,#N/A N/A,#N/A N/A,#N/A N/A,119.819,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/2013,114.933,114.01,110.29,108.248,105.185,#N/A N/A,#N/A N/A,119.761,127.434,#N/A N/A,112.253,113.291,#N/A N/A,114.745,#N/A N/A,112.253,120.485,101.694,107.336,104.382,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.292,105.107,#N/A N/A,118.751,120.557,#N/A N/A,110.516,#N/A N/A,#N/A N/A,118.176,#N/A N/A,121.449,#N/A N/A,107.894,106.805,#N/A N/A,105.844,#N/A N/A,120.708,112.615,#N/A N/A,#N/A N/A,126.985,125.461,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.798,#N/A N/A,#N/A N/A,#N/A N/A,116.003,#N/A N/A,116.996,#N/A N/A,108.508,119.467,#N/A N/A,#N/A N/A,100.5,101.009,112.443,125.782,117.763,#N/A N/A,#N/A N/A,#N/A N/A,108.483,107.168,106.752,#N/A N/A,#N/A N/A,121,104.922,105.331,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.99,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.958,#N/A N/A,#N/A N/A,#N/A N/A,120.351,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/2013,114.906,114,110.19,108.392,105.274,#N/A N/A,#N/A N/A,119.743,126.721,#N/A N/A,112.234,113.332,#N/A N/A,114.737,#N/A N/A,112.28,120.456,102.056,108.109,104.063,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.577,105.066,#N/A N/A,118.477,120.572,#N/A N/A,110.438,#N/A N/A,#N/A N/A,118.103,#N/A N/A,121.397,#N/A N/A,108.035,107.157,#N/A N/A,105.857,#N/A N/A,120.655,112.636,#N/A N/A,#N/A N/A,127.137,125.436,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.746,#N/A N/A,#N/A N/A,#N/A N/A,115.962,#N/A N/A,117.015,#N/A N/A,108.637,120.438,#N/A N/A,#N/A N/A,100.511,101.045,112.44,125.767,117.749,#N/A N/A,#N/A N/A,#N/A N/A,108.315,107.214,106.609,#N/A N/A,#N/A N/A,120.901,104.809,105.272,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.66,110.985,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.961,#N/A N/A,#N/A N/A,#N/A N/A,120.396,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/4/2013,114.992,114.06,110.22,108.064,105.233,#N/A N/A,#N/A N/A,119.821,127.204,#N/A N/A,112.313,113.592,#N/A N/A,114.772,#N/A N/A,112.306,120.538,101.716,108.166,103.847,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.642,105.104,#N/A N/A,118.405,120.687,#N/A N/A,110.341,#N/A N/A,#N/A N/A,118.187,#N/A N/A,121.5,#N/A N/A,107.685,107.019,#N/A N/A,105.683,#N/A N/A,120.785,112.729,#N/A N/A,#N/A N/A,126.74,124.964,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.848,#N/A N/A,#N/A N/A,#N/A N/A,116.03,#N/A N/A,117.097,#N/A N/A,108.295,120.466,#N/A N/A,#N/A N/A,100.334,100.809,112.527,125.95,117.95,#N/A N/A,#N/A N/A,#N/A N/A,108.394,107.229,106.73,#N/A N/A,#N/A N/A,120.873,105.064,104.526,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.633,111.015,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.993,#N/A N/A,#N/A N/A,#N/A N/A,120.368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/5/2013,114.992,114.06,110.22,108.064,105.233,#N/A N/A,#N/A N/A,119.821,127.204,#N/A N/A,112.313,113.592,#N/A N/A,114.772,#N/A N/A,112.306,120.538,101.716,108.166,103.847,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.642,105.104,#N/A N/A,118.405,120.687,#N/A N/A,110.341,#N/A N/A,#N/A N/A,118.187,#N/A N/A,121.5,#N/A N/A,107.685,107.019,#N/A N/A,105.683,#N/A N/A,120.785,112.729,#N/A N/A,#N/A N/A,126.74,124.964,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.848,#N/A N/A,#N/A N/A,#N/A N/A,116.03,#N/A N/A,117.097,#N/A N/A,108.295,120.466,#N/A N/A,#N/A N/A,100.334,100.809,112.527,125.95,117.95,#N/A N/A,#N/A N/A,#N/A N/A,108.394,107.229,106.73,#N/A N/A,#N/A N/A,120.873,105.064,104.526,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.633,111.015,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.993,#N/A N/A,#N/A N/A,#N/A N/A,120.368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/6/2013,114.992,114.06,110.22,108.064,105.233,#N/A N/A,#N/A N/A,119.821,127.204,#N/A N/A,112.313,113.592,#N/A N/A,114.772,#N/A N/A,112.306,120.538,101.716,108.166,103.847,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.642,105.104,#N/A N/A,118.405,120.687,#N/A N/A,110.341,#N/A N/A,#N/A N/A,118.187,#N/A N/A,121.5,#N/A N/A,107.685,107.019,#N/A N/A,105.683,#N/A N/A,120.785,112.729,#N/A N/A,#N/A N/A,126.74,124.964,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.848,#N/A N/A,#N/A N/A,#N/A N/A,116.03,#N/A N/A,117.097,#N/A N/A,108.295,120.466,#N/A N/A,#N/A N/A,100.334,100.809,112.527,125.95,117.95,#N/A N/A,#N/A N/A,#N/A N/A,108.394,107.229,106.73,#N/A N/A,#N/A N/A,120.873,105.064,104.526,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.633,111.015,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.993,#N/A N/A,#N/A N/A,#N/A N/A,120.368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/7/2013,114.763,113.83,110.23,108.33,105.292,#N/A N/A,#N/A N/A,119.604,126.881,#N/A N/A,112.104,113.402,#N/A N/A,114.673,#N/A N/A,112.279,120.314,102.009,107.09,103.394,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,105.598,105.11,#N/A N/A,118.205,120.454,#N/A N/A,110.405,#N/A N/A,#N/A N/A,117.959,#N/A N/A,121.324,#N/A N/A,108.006,107.029,#N/A N/A,105.563,#N/A N/A,120.627,112.615,#N/A N/A,#N/A N/A,127.03,125.321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.693,#N/A N/A,#N/A N/A,#N/A N/A,115.905,#N/A N/A,116.971,#N/A N/A,108.66,120.339,#N/A N/A,#N/A N/A,100.672,101.185,112.708,125.808,117.813,#N/A N/A,#N/A N/A,#N/A N/A,108.363,107.244,106.634,#N/A N/A,#N/A N/A,120.882,104.618,104.431,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,101.672,110.902,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.918,#N/A N/A,#N/A N/A,#N/A N/A,120.337,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
